"Name","Edition","Platform","Format","Region","Now Playing","Backlogged","Ownership Status","Progress Status","Est. Value","Amt. Paid","Tags","Box/Case","Cart/Disc","Manual","Extras","Acquisition Type","Acquisition Source","Acquisition Date","Rating","Initial Release Date","Item Release Date","Added On","Genre"
"Pokémon Shield","","Nintendo Switch","Physical (Unassigned)","NA","No","No","Owned","Finished","$31.45","$60.00","","","","","","Purchase","","","","11/15/2019","11/15/2019","11/30/2019","JRPG"
"Pokémon SoulSilver","","Nintendo DS","Physical (Unassigned)","NA","No","No","Owned","Finished","$144.99","","","","","","","Purchase","","","","9/12/2009","3/14/2010","4/29/2017","JRPG"
"Pokémon Super Mystery Dungeon","","Nintendo 3DS","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$21.67","","","","","","","Purchase","","","","9/17/2015","11/20/2015","4/29/2017","RPG"
"Pokémon Violet","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","$60.00","","","","","","Purchase","","","","11/18/2022","11/18/2022","11/21/2022","Monster Tamer RPG"
"Pokémon Y","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Finished","$35.00","","","","","","","Purchase","","","","10/12/2013","10/12/2013","4/29/2017","JRPG"
"Pokémon: Diamond Version","","Nintendo DS","Physical (Unassigned)","NA","No","No","Owned","Finished","$39.85","","","","","","","Purchase","","","","9/28/2006","4/22/2007","4/29/2017","JRPG"
"Pokémon: White Version","","Nintendo DS","Physical (Unassigned)","NA","No","No","Owned","Finished","$73.08","","","","","","","Purchase","","","","9/18/2010","3/6/2011","4/29/2017","JRPG"
"Portal (2007)","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/10/2007","","7/3/2017","Puzzle-platform"
"Portal 2","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","4/18/2011","","7/3/2017","Puzzle-platform"
"Prince of Persia: The Lost Crown","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","$18.00","","","","","","Purchase","","","","","","12/5/2024","Hack and Slash (Action)"
"Prinny Presents NIS Classics Volume 1","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","$40.00","","","","","","Purchase","","","","8/31/2021","8/31/2021","2/22/2023","Compilation"
"Prinny Presents NIS Classics Volume 2","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","$40.00","","","","","","Purchase","","","","","","2/22/2023","Compilation"
"Prinny Presents NIS Classics Volume 3","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","$40.00","","","","","","Purchase","","","","","","2/22/2023","Compilation"
"Professor Layton and the Curious Village","","Mobile (iOS)","Digital","NA","No","No","Owned","Finished","","$10.00","","","","","","Purchase","","","","2/15/2007","","4/27/2022","Puzzle"
"Professor Layton and the Diabolical Box","","Mobile (iOS)","Digital","NA","No","Yes","Owned","Incomplete","","$10.00","","","","","","Purchase","","","","11/29/2007","","4/27/2022","Puzzle"
"Professor Layton and the Miracle Mask","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Finished","$19.99","","","","","","","Purchase","","","","2/26/2011","10/28/2012","4/29/2017","Puzzle"
"Professor Layton and the Unwound Future","","Mobile (iOS)","Digital","NA","No","Yes","Owned","Incomplete","","$10.00","","","","","","Purchase","","","","11/27/2008","","4/27/2022","Puzzle"
"Project X Zone","","Nintendo 3DS","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$24.95","$45.00","","","","","","Purchase","","12/27/2023","","10/11/2012","6/25/2013","12/28/2023","Tactical RPG"
"Project X Zone 2","","Nintendo 3DS","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$44.99","$45.00","","","","","","Purchase","","","","11/12/2015","2/16/2016","12/28/2023","Tactical RPG"
"Pseudoregalia","","PC / Windows","Digital","NA","No","Yes","Owned","Incomplete","","$3.00","","","","","","Purchase","","","","7/28/2023","","4/30/2024","Platformer"
"Psychonauts","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","$3.00","","","","","","Purchase","","","","4/19/2005","6/7/2016","6/23/2019","Platform-adventure"
"Puzzle & Dragons Z","","Nintendo 3DS","Digital (Nintendo eShop)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","3/15/2022",""
"Puzzle & Dragons Z + Puzzle & Dragons: Super Mario Bros. Edition","","Nintendo 3DS","Digital (Nintendo eShop)","NA","No","Yes","Owned","Incomplete","","$30.00","","","","","","Purchase","","","","5/8/2015","","3/15/2022","Compilation"
"Puzzle & Dragons: Super Mario Bros. Edition","","Nintendo 3DS","Digital (Nintendo eShop)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","3/15/2022",""
"Pyre","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","$8.00","","","","","","Purchase","","","","","","12/29/2021",""
"Rabi-Ribi","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","Yes","Owned","Incomplete","","$13.00","","","","","","Purchase","","","","","","3/14/2023",""
"Radiant Historia","","Nintendo DS","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$29.99","","","","","","","Purchase","","","","11/3/2010","2/22/2011","4/29/2017","RPG"
"Ratshaker","","PlayStation 5","Digital","NA","No","Yes","Owned","Incomplete","","$3.00","","","","","","Purchase","","","","11/1/2024","5/28/2025","12/17/2025","Graphic Adventure"
"Resident Evil 2 (2019)","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","$13.82","$20.00","","","","","","Purchase","","9/8/2020","","1/25/2019","1/25/2019","10/19/2020","Survival Horror"
"Resident Evil 4 (2005)","","PlayStation 4","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","1/4/2025","","1/11/2005","8/30/2016","1/10/2025","Survival Horror"
"Resident Evil 5","","PlayStation 4","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","1/4/2025","","3/5/2009","","1/10/2025","Third-person Shooter"
"Resident Evil 5","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","Yes","Owned","Incomplete","","$8.00","","","","","","Purchase","","","","3/5/2009","10/29/2019","10/27/2023","Third-person Shooter"
"Resident Evil 6","","PlayStation 4","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","1/4/2025","","10/2/2012","3/29/2016","1/10/2025","Third-person Shooter"
"Resident Evil Village","","PlayStation 4","Physical (New)","NA","No","Yes","Owned","Incomplete","$19.77","$20.00","","X","X","X","X","Purchase","","","","5/7/2021","5/7/2021","11/30/2021","Survival Horror"
"Resident Evil: Triple Pack","","PlayStation 4","Digital","NA","No","Yes","Owned","Incomplete","","$12.00","","","","","","Purchase","","1/4/2025","","10/29/2019","","1/10/2025","Compilation"
"Resonance of Fate","","PlayStation 4","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","7/21/2021","","1/28/2010","","2/22/2024","RPG"
"Resonance of Fate","","PlayStation 3","Physical (Unassigned)","NA","No","No","Owned","Incomplete","$12.95","","","","","","","Purchase","","","","1/28/2010","3/16/2010","4/29/2017","RPG"
"Reynatis","","PlayStation 5","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","$30.00","","","","","","Purchase","","","","","","11/11/2025",""
"Rhapsody: A Musical Adventure","","Nintendo Switch","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","12/17/1998","","2/22/2023","Tactical RPG"
"Rhythm Thief & the Emperor's Treasure","","Nintendo 3DS","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","1/19/2012","7/10/2012","4/29/2017","Graphic Adventure"
"Rogue Galaxy","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/8/2005","5/25/2016","4/29/2017","JRPG"
"Romancing SaGa 2","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","Yes","Owned","Incomplete","","$7.49","","","","","","Purchase","","","","12/10/1993","","3/16/2023","RPG"
"Romancing Saga 2: Revenge of the Seven","","Nintendo Switch","Physical (New)","NA","No","No","Owned","Incomplete","$26.10","$40.00","","X","X","X","X","Purchase","","2/14/2025","","10/24/2024","10/24/2024","2/15/2025","JRPG"
"Romancing SaGa 3 (2019)","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","Yes","Owned","Incomplete","","$8.69","","","","","","Purchase","","","","11/11/2019","11/11/2019","3/16/2023","RPG"
"Rune Factory 4 Special","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","Yes","Owned","Incomplete","","$30.00","","","","","","Purchase","","","","7/25/2019","2/25/2020","10/23/2020","Action RPG"
"Rune Factory: Guardians of Azuma","","Nintendo Switch 2","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","$70.00","","","","","","Purchase","","","","","","6/6/2025","Action RPG"
"SaGa Frontier: Remastered","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","$25.00","","","","","","Purchase","","","","4/15/2021","4/15/2021","4/25/2021","RPG"
"SaGa: Scarlet Grace","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","$8.99","","","","","","Purchase","","","","12/15/2016","","3/16/2023","RPG"
"Sakuna: Of Rice and Ruin","","Nintendo Switch","Physical (New)","NA","No","Yes","Owned","Incomplete","$28.99","$15.00","","X","X","X","X","Purchase","","","","11/10/2020","11/10/2020","7/12/2021","Action RPG"
"Saviors of Sapphire Wings","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","11/30/2021","RPG"
"Saviors of Sapphire Wings & Stranger of Sword City Revisited","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","Yes","Owned","Incomplete","","$29.00","","","","","","Purchase","","","","","","11/30/2021","Compilation"
"Sayonara Wild Hearts","","Nintendo Switch","Digital","NA","No","No","Owned","Finished","","$13.00","","","","","","Purchase","","","","9/19/2019","9/19/2019","1/1/2020","Rhythm"
"Sekiro: Shadows Die Twice","","PlayStation 4","Physical (New)","NA","No","No","Owned","Finished","$60.00","$25.00","","X","X","X","X","Purchase","Walmart","","","3/22/2019","3/22/2019","11/30/2019","Action-adventure"
"Severed","","PlayStation Vita","Digital (PlayStation Plus)","NA","Yes","No","Owned","Finished","","","","","","","","Purchase","","","","9/22/2016","","4/29/2017","Action-adventure"
"Shantae and the Pirate's Curse","","Nintendo 3DS","Digital (Nintendo eShop)","NA","No","No","Owned","Completionated","","","","","","","","Purchase","","","","10/23/2014","10/23/2014","4/29/2017","Platformer"
"Shantae: Half-Genie Hero - Ultimate Edition","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","$21.00","","","","","","Purchase","","","","","","6/15/2020",""
"Shantae: Risky's Revenge - Director's Cut","","Nintendo 3DS","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","6/23/2015","","4/29/2017","Platformer"
"Shin Megami Tensei","","Mobile (iOS)","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/30/1992","3/18/2014","4/29/2017","JRPG"
"Shin Megami Tensei IV","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Finished","$39.97","","","","","","","Purchase","","","","5/23/2013","7/16/2013","4/29/2017","RPG"
"Shin Megami Tensei IV: Apocalypse","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Finished","$44.66","","","","","","","Purchase","","","","2/10/2016","9/20/2016","4/29/2017","RPG"
"Shin Megami Tensei IV: Apocalypse","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Finished","$44.66","","","","","","","Purchase","","","","2/10/2016","9/20/2016","4/29/2017","RPG"
"Shin Megami Tensei V","Fall of Man Premium Edition","Nintendo Switch","Physical (Unassigned)","NA","No","No","Owned","Finished","$9.80","$120.00","","","","","","Purchase","","","","11/11/2021","11/12/2021","11/23/2021","JRPG"
"Shin Megami Tensei V: Vengeance","","PlayStation 5","Digital (PSN)","NA","No","No","Owned","Completionated","","$70.00","","","","","","Purchase","","6/13/2024","","","","6/18/2024",""
"Shin Megami Tensei: Devil Summoner - Soul Hackers","","Nintendo 3DS","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$45.81","","","","","","","Purchase","","","","8/30/2012","4/16/2013","4/29/2017","JRPG"
"Shin Megami Tensei: Devil Summoner: Raidou Kuzunoha vs. The Soulless Army","","PlayStation 3","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/2/2006","","4/29/2017","Action RPG"
"Shin Megami Tensei: Devil Survivor 2 Record Breaker","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Completionated","$33.97","","","","","","","Purchase","","","","1/29/2015","5/5/2015","4/29/2017","Tactical RPG"
"Shin Megami Tensei: Devil Survivor Overclocked","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Finished","$42.82","","","","","","","Purchase","","","","8/23/2011","8/23/2011","4/29/2017","Tactical RPG"
"Shin Megami Tensei: Digital Devil Saga","","PlayStation 3","Digital (PSN)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","7/15/2004","","4/29/2017","RPG"
"Shin Megami Tensei: Digital Devil Saga 2","","PlayStation 3","Digital (PSN)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","1/27/2005","","4/29/2017","RPG"
"Shin Megami Tensei: Nocturne","","PlayStation 3","Digital (PSN)","NA","No","No","Owned","Completionated","","","","","","","","Purchase","","","","2/20/2003","","4/29/2017","JRPG"
"Shin Megami Tensei: Persona","","PlayStation Portable","Digital (PSN)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","4/29/2009","","4/29/2017","JRPG"
"Shin Megami Tensei: Persona 2 - Innocent Sin","","PlayStation Portable","Digital (PSN)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","6/24/1999","","4/29/2017","JRPG"
"Shin Megami Tensei: Persona 3 FES","","PlayStation 3","Digital (PSN)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","4/19/2007","4/10/2012","4/29/2017","RPG"
"Shin Megami Tensei: Persona 3 Portable","","PlayStation Portable","Digital (PSN)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","11/1/2009","","4/29/2017","JRPG"
"Shin Megami Tensei: Persona 3 Portable","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Incomplete","","$15.00","","","","","","Purchase","","","","11/1/2009","","4/5/2023","JRPG"
"Shin Megami Tensei: Persona 4","","PlayStation 3","Digital (PSN)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","7/10/2008","4/8/2014","4/29/2017","RPG"
"Shin Megami Tensei: Strange Journey Redux","","Nintendo 3DS","Physical (New)","NA","No","No","Owned","Finished","$57.98","$39.99","","X","X","X","X","Purchase","","","","10/26/2017","5/15/2018","5/16/2018","JRPG"
"Shining Resonance Refrain","","Nintendo Switch","Physical (New)","NA","No","Yes","Owned","Incomplete","$29.70","$25.00","","X","X","X","X","Purchase","","","","3/29/2018","7/10/2018","11/24/2018",""
"Shiren the Wanderer: The Tower of Fortune and the Dice of Fate","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","Yes","Owned","Incomplete","","$14.00","","","","","","Purchase","","","","6/4/2015","12/2/2020","7/1/2022","RPG"
"Shovel Knight","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","6/26/2014","","8/10/2017","Platformer"
"Shovel Knight: Plague of Shadows","","Nintendo Switch","Digital (Nintendo eShop)","NA","Yes","No","Owned","Finished","","","","","","","","Purchase","","","","6/26/2014","","8/10/2017","Platformer"
"Shovel Knight: Specter of Torment","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","April 2017","","8/10/2017","Platformer"
"Silent Hope","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","12/25/2023","","","","12/28/2023",""
"Slay the Spire","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","Yes","Owned","Incomplete","","$10.00","","","","","","Purchase","","","","11/14/2017","6/6/2019","4/11/2020","Card Game"
"The Smurfs: Mission Vileaf","","PlayStation 5","Physical (Unassigned)","NA","No","No","Owned","Finished","$13.98","$3.50","","","","","","Purchase","","","","10/26/2021","","12/13/2024",""
"Snack World: The Dungeon Crawl - Gold","","Nintendo Switch","Physical (New)","NA","No","No","Owned","Finished","$29.03","$20.00","","X","X","X","X","Purchase","Amazon","","","4/12/2018","2/14/2020","10/22/2020","RPG"
"Snake's Revenge","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","1990","","12/5/2024","Stealth"
"Sonic Adventure 2 Battle","","GameCube","Physical (Unassigned)","NA","No","No","Owned","Finished","$47.79","","","","","","","Purchase","","","","12/20/2001","2/11/2002","4/29/2017","Platformer"
"Sonic Adventure DX: Director's Cut","","GameCube","Physical (Unassigned)","NA","No","No","Owned","Finished","$32.78","","","","","","","Purchase","","","","6/18/2003","6/18/2003","4/29/2017","Platformer"
"Sonic and the Secret Rings","","Wii","Physical (Unassigned)","NA","No","No","Owned","Finished","$9.49","","","","","","","Purchase","","","","2/20/2007","2/20/2007","4/29/2017","Platformer"
"Sonic Chronicles: The Dark Brotherhood","","Nintendo DS","Physical (Unassigned)","NA","No","No","Owned","Finished","$22.35","","","","","","","Purchase","","","","9/25/2008","9/30/2008","4/29/2017","RPG"
"Sonic Colors","","Wii","Physical (Unassigned)","NA","No","No","Owned","Finished","$10.78","","","","","","","Purchase","","","","11/11/2010","11/16/2010","4/29/2017","Platformer"
"Sonic Forces","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","$9.99","","","","","","Purchase","","","","11/7/2017","11/7/2017","3/1/2020","Platformer"
"Sonic Frontiers","","PlayStation 5","Digital","NA","No","No","Owned","Finished","","$35.00","","","","","","Purchase","","","","11/8/2022","11/8/2022","9/28/2023","Action-adventure"
"Sonic Generations","","PlayStation 3","Physical (Unassigned)","NA","No","No","Owned","Finished","$9.47","","","","","","","Purchase","","","","11/1/2011","11/1/2011","4/29/2017","Platformer"
"Sonic Heroes","","GameCube","Physical (Unassigned)","NA","No","No","Owned","Finished","$25.35","","","","","","","Purchase","","","","12/30/2003","1/5/2004","4/29/2017","Platformer"
"Sonic Rush Adventure","","Nintendo DS","Physical (Unassigned)","NA","No","No","Owned","Finished","$27.70","","","","","","","Purchase","","","","9/14/2007","9/18/2007","4/29/2017","Platformer"
"Sonic the Hedgehog (2006)","","PlayStation 3","Physical (Unassigned)","NA","No","No","Owned","Finished","$10.49","","","","","","","Purchase","","","","11/14/2006","1/30/2007","4/29/2017","Platformer"
"Sonic Unleashed","","Wii","Physical (Unassigned)","NA","No","No","Owned","Finished","$12.99","","","","","","","Purchase","","","","11/18/2008","11/18/2008","4/29/2017","Platformer"
"Sorcery Saga: Curse of the Great Curry God","","PlayStation Vita","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","$5.00","","","","","","Purchase","","","","","","5/9/2018",""
"Soul Hackers 2","","PlayStation 5","Physical (Unassigned)","NA","No","No","Owned","Finished","$13.49","$29.00","","","","","","Purchase","","","","8/25/2022","8/26/2022","5/31/2023","JRPG"
"Soul Nomad & the World Eaters","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/15/2007","8/31/2021","2/22/2023","Tactical RPG"
"South Park: The Stick of Truth","","PlayStation 3","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/4/2014","","4/29/2017","RPG"
"Spark the Electric Jester 2","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","$4.00","","","","","","Purchase","","","","","","6/27/2024",""
"Star Fox 64 3D","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Finished","$18.99","","","","","","","Purchase","","","","7/14/2011","9/9/2011","4/29/2017","Rail Shooter"
"Star Ocean: First Departure R","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","$8.00","","","","","","Purchase","","","","12/5/2019","12/5/2019","1/4/2022","Action RPG"
"Star Ocean: The Divine Force","","PlayStation 5","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$17.91","$35.00","","","","","","Purchase","","","","10/27/2022","10/27/2022","7/22/2023","Action RPG"
"Star Ocean: The Last Hope - 4K & Full HD Remaster","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","$10.00","","","","","","Purchase","","","","11/28/2017","11/28/2017","7/21/2021","Action RPG"
"Star Ocean: The Last Hope International","","PlayStation 3","Physical (Unassigned)","NA","No","No","Owned","Incomplete","$9.20","","","","","","","Purchase","","","","2/4/2010","2/8/2010","4/29/2017","Action RPG"
"Star Ocean: The Second Story R","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","$50.00","","","","","","Purchase","","","","11/2/2023","11/2/2023","11/1/2023","Action RPG"
"Star Ocean: Till the End of Time","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","$10.00","","","","","","Purchase","","","","1/22/2004","5/23/2017","7/21/2021","Action RPG"
"Stardew Valley","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","Yes","Owned","Incomplete","","$15.00","","","","","","Purchase","","","","2/26/2016","10/5/2017","12/20/2021","Simulation"
"SteamWorld Dig: A Fistful of Dirt","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","$2.00","","","","","","Purchase","","","","8/7/2013","2/1/2018","4/24/2024","Platform-adventure"
"Steins;Gate","","PlayStation Vita","Digital (PSN)","NA","Yes","No","Owned","Finished","","","","","","","","Purchase","","","","10/15/2009","8/25/2015","4/29/2017","Visual Novel"
"Stella Glow","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Finished","$52.84","","","","","","","Purchase","","","","6/4/2015","11/17/2015","4/23/2018","Turn-based Strategy"
"Story of Seasons: A Wonderful Life","","Nintendo Switch","Physical (New)","NA","No","Yes","Owned","Incomplete","","$10.00","","X","X","X","X","Purchase","","","","","","4/30/2024","Simulation"
"Story of Seasons: Friends of Mineral Town","","Nintendo Switch","Digital","NA","No","Yes","Owned","Incomplete","","$17.00","","","","","","Purchase","","","","10/17/2019","7/14/2020","5/30/2023","Simulation"
"Stranger of Paradise: Final Fantasy Origin","","PlayStation 5","Physical (New)","NA","No","No","Owned","Finished","$19.99","$25.00","","X","X","X","X","Purchase","","2/14/2025","","3/18/2022","3/18/2022","2/15/2025","Action RPG"
"Stranger of Sword City Revisited","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","7/21/2016","","11/30/2021","RPG"
"Suikoden","","PlayStation","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/15/1995","","4/29/2017","JRPG"
"Super Bullet Break","","Nintendo Switch","Digital","NA","No","No","Owned","Finished","","$8.00","","","","","","Purchase","","","","8/11/2022","8/12/2022","8/20/2024","Turn-based Tactics"
"Super Mario 3D All-Stars","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","Yes","Owned","Incomplete","","$60.00","","","","","","Purchase","","","","9/18/2020","9/18/2020","9/22/2020","Compilation"
"Super Mario 3D Land","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Completionated","$12.30","","","","","","","Purchase","","","","11/3/2011","11/13/2011","4/29/2017","Platformer"
"Super Mario 3D World","","Nintendo Switch","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","X","X","X","X","Purchase","","","","11/21/2013","","7/12/2021","Platformer"
"Super Mario 3D World + Bowser's Fury","","Nintendo Switch","Physical (New)","NA","No","No","Owned","Incomplete","$45.40","$35.00","","X","X","X","X","Purchase","","","","2/12/2021","2/12/2021","7/12/2021","Compilation"
"Super Mario 3D World: Bowser's Fury","","Nintendo Switch","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","X","X","X","X","Purchase","","","","2/12/2021","2/12/2021","7/12/2021","Platformer"
"Super Mario 64","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","6/23/1996","10/25/2021","9/22/2020","Platformer"
"Super Mario Bros. Wonder","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","$45.00","","","","","","Purchase","","","","10/20/2023","10/20/2023","10/19/2023","Platformer"
"Super Mario Galaxy","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","11/1/2007","","9/22/2020","Platformer"
"Super Mario Galaxy","","Wii","Physical (Unassigned)","NA","No","No","Owned","Completionated","$12.32","","","","","","","Purchase","","","","11/1/2007","11/12/2007","4/29/2017","Platformer"
"Super Mario Galaxy 2","","Wii","Physical (Unassigned)","NA","No","No","Owned","Finished","$19.48","","","","","","","Purchase","","","","5/23/2010","5/23/2010","4/29/2017","Platformer"
"Super Mario Land 2: 6 Golden Coins","","Nintendo 3DS","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","10/21/1992","9/29/2011","5/16/2019","Platformer"
"Super Mario Odyssey","","Nintendo Switch","Physical (Unassigned)","NA","No","No","Owned","Finished","$29.76","","","","","","","Purchase","","","","10/27/2017","10/27/2017","10/28/2017","Platformer"
"Super Mario Party","","Nintendo Switch","Physical (Unassigned)","NA","No","No","Owned","Incomplete","$28.39","$60.00","","","","","","Purchase","","","","10/5/2018","10/5/2018","10/9/2018","Party"
"Super Mario RPG (2023)","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","$45.00","","","","","","Purchase","","11/16/2023","","11/17/2023","11/17/2023","11/15/2023","JRPG"
"Super Mario Sunshine","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","7/19/2002","","9/22/2020","Platformer"
"Super Mario Sunshine","","GameCube","Physical (Unassigned)","NA","No","No","Owned","Finished","$35.00","","","","","","","Purchase","","","","7/19/2002","8/26/2002","4/29/2017","Platformer"
"Super Meat Boy","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/20/2010","","7/3/2017","Platformer"
"Super Metroid","","Wii U","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","3/19/1994","","4/29/2017","Platform-adventure"
"Super Paper Mario","","Wii","Physical (Unassigned)","NA","No","No","Owned","Completionated","$14.07","","","","","","","Purchase","","","","4/9/2007","4/9/2007","4/29/2017","Action RPG"
"Super Smash Bros. for Nintendo 3DS","","Nintendo 3DS","Digital (Nintendo eShop)","NA","No","No","Owned","N/A","","","","","","","","Purchase","","","","9/13/2014","10/3/2014","4/29/2017","Fighting"
"Super Smash Bros. for Wii U","","Wii U","Physical (Unassigned)","NA","No","No","Owned","N/A","$9.49","","","","","","","Purchase","","","","11/21/2014","11/21/2014","4/29/2017","Fighting"
"Super Smash Bros. Ultimate","","Nintendo Switch","Physical (Unassigned)","NA","No","No","Owned","Incomplete","$36.35","$60.00","","","","","","Purchase","","","","12/7/2018","12/7/2018","12/11/2018","Fighting"
"Superbeat: XONiC","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Incomplete","","$0.89","","","","","","Purchase","","","","10/22/2015","11/21/2017","8/31/2019","Rhythm"
