"Name","Edition","Platform","Format","Region","Now Playing","Backlogged","Ownership Status","Progress Status","Est. Value","Amt. Paid","Tags","Box/Case","Cart/Disc","Manual","Extras","Acquisition Type","Acquisition Source","Acquisition Date","Rating","Initial Release Date","Item Release Date","Added On","Genre"
"Bloons TD 6","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","5/31/2018","","2025-01-30","Tower Defense"
"Border Town","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2026-02-01",""
"Borderlands","","Xbox 360","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","10","10/20/2009","10/20/2009","2017-05-19","Action RPG"
"Borderlands","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","10","10/20/2009","","2017-04-26","Action RPG"
"Borderlands","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","10","10/20/2009","","2022-01-13","Action RPG"
"Borderlands","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","10","10/20/2009","","2025-02-14","Action RPG"
"Borderlands 2","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","9/18/2012","","2017-04-26","Action RPG"
"Borderlands 3","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/13/2019","","2022-01-13","Action RPG"
"Borderlands: Claptrap's New Robot Revolution","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/28/2010","","2025-02-14","Action RPG"
"Borderlands: Claptrap's New Robot Revolution","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/28/2010","","2022-01-13","Action RPG"
"Borderlands: Game of the Year Edition (2010)","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/20/2009","10/19/2010","2025-02-14","Compilation"
"Borderlands: Game of the Year Edition (2019)","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/3/2019","","2022-01-13","Compilation"
"Borderlands: Mad Moxxi's Underdome Riot","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","1/7/2010","","2022-01-13","Action RPG"
"Borderlands: Mad Moxxi's Underdome Riot","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","1/7/2010","","2025-02-14","Action RPG"
"Borderlands: The Pre-Sequel!","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","8","10/14/2014","10/14/2014","2017-04-26","Action RPG"
"Borderlands: The Secret Armory of General Knoxx","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/23/2010","","2025-02-14","Action RPG"
"Borderlands: The Secret Armory of General Knoxx","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/23/2010","","2022-01-13","Action RPG"
"Borderlands: The Zombie Island of Dr. Ned","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/24/2009","","2022-01-13","Action RPG"
"Borderlands: The Zombie Island of Dr. Ned","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/24/2009","","2025-02-14","Action RPG"
"BPM: Bullets Per Minute","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/15/2020","","2022-01-13",""
"Braid","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/6/2008","","2022-01-13","Puzzle-platform"
"Bravely Default","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","9","12/5/2013","2/7/2014","2017-04-28","JRPG"
"Bravely Second: End Layer","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","9","4/23/2015","4/15/2016","2017-04-28","JRPG"
"Breath of Death VII: The Beginning","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/22/2010","","2017-04-26","RPG"
"Brigador","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2019-01-22",""
"Brink","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","5/9/2011","","2017-04-26","First-person Shooter"
"Brotato","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/23/2023","","2025-01-30","Top-down Shooter"
"Brothers: A Tale of Two Sons","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/7/2013","","2017-04-26","Graphic Adventure"
"Brutal Legend","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/13/2009","","2017-04-26","Action-adventure"
"Builder Simulator","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2025-01-30",""
"Bulb Boy","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2026-02-01",""
"Bullet Candy","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","6","","","2017-04-26",""
"Bunch of Heroes","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"Bunny Must Die! Chelsea and the 7 Devils","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","","","2017-04-26",""
"Cadence of Hyrule: Crypt of the NecroDancer Featuring The Legend of Zelda","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","9","6/13/2019","6/13/2019","2022-01-16","Rhythm"
"Cakey's Twisted Bakery","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2025-01-30","Action-adventure"
"Calico","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/15/2020","12/15/2020","2025-01-30","Simulation"
"Call of Duty: WWII","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/2/2017","","2026-02-01","First-person Shooter"
"Cally's Caves 3","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","6","","","2019-01-22","Platformer"
"Camera Obscura","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/19/2015","","2017-04-26","Puzzle-platform"
"Capsized","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/29/2011","","2017-04-26","Platformer"
"Captain Toad: Treasure Tracker","","Wii U","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","11/13/2014","12/5/2014","2017-05-19","Puzzle-platform"
"Caravan SandWitch","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2026-02-01","Action-adventure"
"Cassette Beasts","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/26/2023","","2025-01-30","Turn-based Tactics"
"Castle Crashers","","Xbox 360","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","10","8/27/2008","","2017-05-19","Hack and Slash (RPG)"
"Castle Crashers","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","10","8/27/2008","","2017-04-26","Hack and Slash (RPG)"
"Castle of Illusion Starring Mickey Mouse (2013)","","PlayStation 3","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","9","9/3/2013","","2017-04-28","Platformer"
"Castle Story","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"Castlevania (1986)","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/26/1986","","2022-01-13","Platformer"
"Castlevania Advance Collection","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/23/2021","","2022-01-13","Compilation"
"Castlevania Anniversary Collection","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","5/16/2019","","2022-01-13","Compilation"
"Castlevania Dominus Collection","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/27/2024","","2025-01-30","Compilation"
"Castlevania II: Belmont's Revenge","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","7/12/1991","","2022-01-13","Platformer"
"Castlevania II: Simon's Quest","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/28/1987","","2022-01-13","Platform-adventure"
"Castlevania III: Dracula's Curse","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/22/1989","","2022-01-13","Platformer"
"Castlevania: Aria of Sorrow","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","5/6/2003","","2022-01-13","Platform-adventure"
"Castlevania: Bloodlines","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","December 1993","","2022-01-13","Platformer"
"Castlevania: Circle of the Moon","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/21/2001","","2022-01-13","Platform-adventure"
"Castlevania: Circle of the Moon","","Game Boy Advance","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","3/21/2001","6/10/2001","2017-05-19","Platform-adventure"
"Castlevania: Curse of Darkness","","PlayStation 2","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","11/1/2005","11/1/2005","2017-05-19","Hack and Slash (Action)"
"Castlevania: Dawn of Sorrow","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/25/2005","","2025-01-30","Platform-adventure"
"Castlevania: Dracula X","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","7/21/1995","","2022-01-13","Platform-adventure"
"Castlevania: Harmony of Despair","","Xbox 360","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","8","8/4/2010","","2017-05-19","Platform-adventure"
"Castlevania: Harmony of Dissonance","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/6/2002","","2022-01-13","Platform-adventure"
"Castlevania: Lords of Shadow - Mirror of Fate HD","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/25/2013","","2017-04-26","Platform-adventure"
"Castlevania: Lords of Shadow 2","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/25/2014","2/25/2014","2022-01-13","Hack and Slash (Action)"
"Castlevania: Lords of Shadow Ultimate Edition","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/27/2013","","2017-04-26","Hack and Slash (Action)"
"Castlevania: Order of Ecclesia","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/21/2008","","2025-01-30","Platform-adventure"
"Castlevania: Portrait of Ruin","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/16/2006","","2025-01-30","Platform-adventure"
"Castlevania: Symphony of the Night","","Xbox 360","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","10","3/20/1997","","2017-05-19","Platform-adventure"
"Castlevania: The Adventure","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/27/1989","","2022-01-13","Platformer"
"Castlevania: The Dracula X Chronicles","","PlayStation Portable","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/23/2007","10/23/2007","2017-05-02","Platformer"
"Cat Quest","","PC / Windows","Digital (Steam)","NA","Yes","No","Owned","Finished","","","","","","","","Purchase","","","10","8/8/2017","","2018-07-05","Hack and Slash (RPG)"
"Cat Quest III","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/8/2024","","2026-02-01","Hack and Slash (RPG)"
"Catherine","","PlayStation 3","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/17/2011","7/26/2011","2017-04-28","Puzzle"
"Cats Hidden in Paris","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","7/16/2023","","2025-01-30","Hidden Object"
"Cave Story 3D","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","11/8/2011","11/8/2011","2017-05-19","Platform-adventure"
"Cave Story+","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/22/2011","","2017-04-26","Platform-adventure"
"Celeste","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","10","1/25/2018","","2022-01-13","Platformer"
"Celeste","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","10","1/25/2018","1/25/2018","2022-01-19","Platformer"
"Chantelise: A Tale of Two Sisters","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2006","7/29/2011","2017-04-26","Action RPG"
"Chaos on Deponia","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/6/2012","","2017-04-26","Graphic Adventure"
"Child of Eden","","Xbox 360","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","7","6/14/2011","6/14/2011","2017-05-19","Rhythm"
"Child of Light","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","9","4/29/2014","","2017-04-26","RPG"
"Child of Light","","PlayStation 4","Digital (PSN)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","9","4/29/2014","4/29/2014","2017-04-28","RPG"
"Children of Mana","","Nintendo DS","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","3/2/2006","10/30/2006","2017-05-19","JRPG"
